Unnamed: 0,place_id_left,place_id_right,study_id,left,right,voter_uniqueid,choice,study_question,place_name_right,place_name_left,day,time,long_right,lat_right,long_left,lat_left,pair_key,left_num,right_num
911010,50e756bed7c3df413b001866,50e755bad7c3df413b0017f3,50f62c41a84ea7c5fdd2e454,5141380cfdc9f04926005126,513d3659fdc9f03587002b8d,363e6f4c4b70409480a85c837be5efe1,right,livelier,Houston,Johannesburg,2013-11-25,06:26:46,29.86433,-95.343165,-26.125955,28.11146400000007,"513d3659fdc9f03587002b8d,5141380cfdc9f04926005126",1,4
285878,50e6f9cdd7c3df413b0009cf,50e5ff26d7c3df413b000902,50f62c68a84ea7c5fdd2e456,513e1d93fdc9f03587009a2f,51408ab0fdc9f0358700e792,62d945a3474c4fc38f98797e86e67ded,right,more boring,Madrid,Moscow,2014-11-25,17:28:51,40.410158,-3.820365000000038,55.663949,37.66766699999994,"513e1d93fdc9f03587009a2f,51408ab0fdc9f0358700e792",1,4
1069757,50f38816fdc9f065f0000364,50f39436fdc9f065f0000acc,50a68a51fdc9f05596000002,5185cef6fdc9f03fd5000eac,50f5612ffdc9f065f0005535,e37ab18f6fd144748d34a84e82e207d3,left,safer,Singapore,Montreal,2017-09-15,06:06:02,1.347005,103.73436500000004,45.499567,-73.731561,"50f5612ffdc9f065f0005535,5185cef6fdc9f03fd5000eac",5,0
992232,50f38123fdc9f065f0000064,50f39436fdc9f065f0000acc,50f62c68a84ea7c5fdd2e456,51415157fdc9f04926007f7c,50f5612dfdc9f065f00054e1,2617025c00704694a43f9ebfdf093426,right,more boring,Singapore,Mexico City,2013-07-31,06:58:48,1.363822,103.86984899999992,19.457264,-99.098934,"50f5612dfdc9f065f00054e1,51415157fdc9f04926007f7c",0,5
1330350,50f39187fdc9f065f00009f1,50e735e8d7c3df413b000f54,50f62c41a84ea7c5fdd2e454,50f563b3fdc9f065f0005dbb,5140cbebfdc9f04926002c98,f3c4a20cdfb748b28f6455c312dcfc6c,left,livelier,Bangkok,Seattle,2016-10-27,04:53:10,13.769146,100.58179799999994,47.533076,-122.29143999999997,"50f563b3fdc9f065f0005dbb,5140cbebfdc9f04926002c98",3,2
576735,50e734e9d7c3df413b000ebf,50e700fdd7c3df413b000bdb,50f62cb7a84ea7c5fdd2e458,513da052fdc9f0358700894e,5140b66afdc9f049260016ee,87764bc203b94ec5ba1b782b41f93faa,left,wealthier,Zagreb,Atlanta,2013-08-06,07:05:09,45.796791,16.034639999999968,33.874496,-84.44298700000002,"513da052fdc9f0358700894e,5140b66afdc9f049260016ee",5,0
576531,50e734e9d7c3df413b000ebf,50e73766d7c3df413b00103f,50a68a51fdc9f05596000002,513da054fdc9f03587008957,513f2c49fdc9f0358700d843,8cfdec7f996641f590be76170b6d3fe1,right,safer,Berlin,Atlanta,2014-10-20,07:56:15,52.54684,13.497779000000037,33.758369,-84.24487699999997,"513da054fdc9f03587008957,513f2c49fdc9f0358700d843",0,5
473607,50e7316dd7c3df413b000d04,50e733f0d7c3df413b000e41,50a68a51fdc9f05596000002,513da087fdc9f035870089c3,513e6cdcfdc9f0358700c202,b084e5c0d6a345b295a3c1d42a369df8,left,safer,Tokyo,Santiago,2014-10-26,16:27:18,35.688897,139.84256200000004,-33.40233,-70.51710500000002,"513da087fdc9f035870089c3,513e6cdcfdc9f0358700c202",4,1
1347603,50f39436fdc9f065f0000acc,50e755bad7c3df413b0017f3,50a68a51fdc9f05596000002,50f562e2fdc9f065f0005b3f,513cb2b3fdc9f03587000699,f4df3dd5fd63413bba7a3cdd4c758559,right,safer,Houston,Singapore,2016-05-18,05:08:21,29.838891,-95.437452,1.363585,103.907288,"50f562e2fdc9f065f0005b3f,513cb2b3fdc9f03587000699",0,5
937870,50e7583bd7c3df413b0019b0,50f38816fdc9f065f0000364,50a68a51fdc9f05596000002,51413bd4fdc9f04926005a5e,5185d249fdc9f03fd50011b5,ca628949f5ee4661afeccdd7aa9e22ca,right,safer,Montreal,Los Angeles,2015-01-07,16:22:18,45.504735,-73.72848499999998,34.062685,-118.28193699999996,"51413bd4fdc9f04926005a5e,5185d249fdc9f03fd50011b5",0,5
663176,50e73766d7c3df413b00103f,50e745a4d7c3df413b00127a,50a68a51fdc9f05596000002,513f2d8dfdc9f0358700da6b,513cc68cfdc9f0358700196d,2b1381de39734403a9302aab1772aa03,right,safer,Cape Town,Berlin,2014-10-18,19:43:34,-33.933038,18.49349099999995,52.578306,13.414630999999986,"513cc68cfdc9f0358700196d,513f2d8dfdc9f0358700da6b",0,5
544667,50e733f0d7c3df413b000e41,50e5f30fd7c3df413b000303,50f62c41a84ea7c5fdd2e454,513f14adfdc9f0358700cca2,513cc5f0fdc9f035870018df,7113ae052a314e749d14f50ed4748383,left,livelier,Chicago,Tokyo,2014-06-29,16:49:06,41.772538,-87.74586899999997,35.685606,139.72111700000005,"513cc5f0fdc9f035870018df,513f14adfdc9f0358700cca2",5,0
424026,50e70a8cd7c3df413b000c72,50f39436fdc9f065f0000acc,50f62c41a84ea7c5fdd2e454,513d7907fdc9f03587006382,50f5611ffdc9f065f000542b,9d7b82f43973493fa1ab076ff04b41ec,right,livelier,Singapore,New York,2014-10-22,13:10:41,1.413347,103.86218499999995,40.687887,-73.94258200000002,"50f5611ffdc9f065f000542b,513d7907fdc9f03587006382",0,5
220650,50e5fdeed7c3df413b000899,50e733f0d7c3df413b000e41,50f62c41a84ea7c5fdd2e454,513e1d29fdc9f0358700991c,513f1367fdc9f0358700cadc,50fc710bca8643c5b722aebbdc20608a,right,livelier,Tokyo,London,2015-09-01,01:45:30,35.796732,139.690513,51.500468,0.006114000000025,"513e1d29fdc9f0358700991c,513f1367fdc9f0358700cadc",0,5
721673,50e743a7d7c3df413b001136,50e5fdeed7c3df413b000899,50a68a51fdc9f05596000002,5140cad7fdc9f04926002975,513e1d7cfdc9f035870099fa,8ce48912d8ee40e3b69f4a47f72eb676,left,safer,London,Bucharest,2014-10-22,16:45:08,51.529687,-0.0975489999999581,44.412489,26.17128200000002,"513e1d7cfdc9f035870099fa,5140cad7fdc9f04926002975",5,0
392528,50e6feb9d7c3df413b000b64,50f39436fdc9f065f0000acc,5217c351ad93a7d3e7b07a64,5140b7a2fdc9f04926001a66,50f56122fdc9f065f0005457,0e19f5f57200476fa0e66ac6b6292222,right,more beautiful,Singapore,Washington DC,2014-05-19,20:44:03,1.347076,103.777156,38.946003,-77.09704199999999,"50f56122fdc9f065f0005457,5140b7a2fdc9f04926001a66",1,4
688986,50e73766d7c3df413b00103f,50f39436fdc9f065f0000acc,50a68a51fdc9f05596000002,513f2d73fdc9f0358700da3d,50f56122fdc9f065f000545c,350bf183b9cc4cf98a6cc8bc18797eb0,right,safer,Singapore,Berlin,2018-02-23,08:34:24,1.329265,103.94832900000006,52.526501,13.57585800000004,"50f56122fdc9f065f000545c,513f2d73fdc9f0358700da3d",2,3
1223306,50f38e44fdc9f065f0000855,50e5f168d7c3df413b000279,5217c351ad93a7d3e7b07a64,50f5ebaefdc9f065f0008485,513d67ddfdc9f035870041a8,4c388828a9924284afcaeb7039a52886,right,more beautiful,Boston,Rio De Janeiro,2018-02-02,05:17:24,42.363105,-71.102217,-22.84629,-43.30892599999999,"50f5ebaefdc9f065f0008485,513d67ddfdc9f035870041a8",1,4
1222044,50f38e44fdc9f065f0000855,50f38123fdc9f065f0000064,50f62ccfa84ea7c5fdd2e459,50f5eba7fdc9f065f0008402,51414adcfdc9f04926006ff2,15a503fbf91941039da1f4984e324b8c,right,more depressing,Mexico City,Rio De Janeiro,2013-07-29,13:25:56,19.398292,-99.110817,-22.781816,-43.30391900000001,"50f5eba7fdc9f065f0008402,51414adcfdc9f04926006ff2",0,5
470353,50e7316dd7c3df413b000d04,50e734e9d7c3df413b000ebf,50f62c41a84ea7c5fdd2e454,513d7f25fdc9f03587007561,513d7924fdc9f035870063e3,baf6fa8fea9e42b4a32cf5b43ac636f5,left,livelier,Atlanta,Santiago,2014-10-15,16:26:27,33.743467,-84.440875,-33.487165,-70.58890300000002,"513d7924fdc9f035870063e3,513d7f25fdc9f03587007561",4,1
725952,50e743a7d7c3df413b001136,50e734e9d7c3df413b000ebf,50f62c68a84ea7c5fdd2e456,5140cbd5fdc9f04926002c69,513d792bfdc9f035870063f8,e2591caca4764ef08a55db188fae0b11,right,more boring,Atlanta,Bucharest,2013-08-05,13:23:15,33.790612,-84.41083500000002,44.430028,25.982123,"513d792bfdc9f035870063f8,5140cbd5fdc9f04926002c69",1,4
419296,50e70a8cd7c3df413b000c72,50e734e9d7c3df413b000ebf,50a68a51fdc9f05596000002,513d9c32fdc9f03587007c65,513d7943fdc9f03587006448,ad6ca9e7694848cf90c014b58f642d2a,right,safer,Atlanta,New York,2014-06-27,17:09:29,33.890616,-84.41593,40.704824,-73.99518599999999,"513d7943fdc9f03587006448,513d9c32fdc9f03587007c65",0,5
814758,50e7509bd7c3df413b00157e,50e74a36d7c3df413b001488,50f62c41a84ea7c5fdd2e454,5140d9d8fdc9f04926003cc6,5140dba8fdc9f04926003f1a,01e0aaaabb034cc2b3e273e843a721a4,right,livelier,Dublin,Gaborone,2015-01-27,14:05:44,53.267955,-6.151475000000005,-24.686834,25.966980000000035,"5140d9d8fdc9f04926003cc6,5140dba8fdc9f04926003f1a",0,5
473367,50e7316dd7c3df413b000d04,50e70a8cd7c3df413b000c72,50f62c68a84ea7c5fdd2e456,513d9f41fdc9f035870086a6,513d799cfdc9f03587006567,efc2c46db96846279e6d39274632aff6,left,more boring,New York,Santiago,2014-02-02,08:45:06,40.667174,-73.792149,-33.514769,-70.57283100000001,"513d799cfdc9f03587006567,513d9f41fdc9f035870086a6",5,0
1524297,50f39a95fdc9f065f0000e96,50e6fdcdd7c3df413b000b08,50f62c41a84ea7c5fdd2e454,50f42c1bfdc9f065f00018d4,51409bd8fdc9f0492600110a,8fc1ef4fe02742af86c87cc67c337602,left,livelier,Rome,Warsaw,2014-10-23,08:45:54,41.928782,12.595802999999933,52.229156,21.00971800000002,"50f42c1bfdc9f065f00018d4,51409bd8fdc9f0492600110a",5,0
792893,50e74a36d7c3df413b001488,50f3961cfdc9f065f0000bc2,5217c351ad93a7d3e7b07a64,5140d9bbfdc9f04926003c81,50f448adfdc9f065f0004180,0c0e1b735f80469e94bcea80060b7c03,right,more beautiful,Sydney,Dublin,2014-01-14,18:21:23,-33.953055,151.11420699999996,53.325777,-6.330611999999974,"50f448adfdc9f065f0004180,5140d9bbfdc9f04926003c81",0,5
1404965,50f3961cfdc9f065f0000bc2,50e6fdcdd7c3df413b000b08,50f62cb7a84ea7c5fdd2e458,50f44869fdc9f065f0004085,51409bc0fdc9f049260010f0,9403d8bfb71d4f158213fa8a131eaa3a,right,wealthier,Rome,Sydney,2015-07-14,22:55:10,41.906631,12.549868999999944,-33.901414,151.17443200000002,"50f44869fdc9f065f0004085,51409bc0fdc9f049260010f0",0,5
1409995,50f3961cfdc9f065f0000bc2,50f37d44fdc9f065f0000000,50f62c41a84ea7c5fdd2e454,50f448a4fdc9f065f00040aa,5141421efdc9f0492600626e,336c962bd99e432b95be8d4791f32523,right,livelier,Melbourne,Sydney,2014-10-28,18:03:15,-37.875517,145.099554,-33.832804,151.04397300000005,"50f448a4fdc9f065f00040aa,5141421efdc9f0492600626e",1,4
798355,50e74a36d7c3df413b001488,50f3961cfdc9f065f0000bc2,50a68a51fdc9f05596000002,5140d804fdc9f04926003920,50f44869fdc9f065f0004064,8471c0c86e8249c3acf55bd8c9d81399,left,safer,Sydney,Dublin,2014-10-15,00:15:53,-33.886409,151.17062299999998,53.303128,-6.258331999999996,"50f44869fdc9f065f0004064,5140d804fdc9f04926003920",4,1
1219437,50f38e44fdc9f065f0000855,50f3961cfdc9f065f0000bc2,50a68a51fdc9f05596000002,50f5eac6fdc9f065f0007cb1,50f448a8fdc9f065f0004116,b9f7d40fef334c27bac2c4ffe1b4634a,right,safer,Sydney,Rio De Janeiro,2014-03-18,09:50:23,-33.860849,151.03866800000003,-22.820293,-43.41138999999998,"50f448a8fdc9f065f0004116,50f5eac6fdc9f065f0007cb1",0,5
1222314,50f38e44fdc9f065f0000855,50e5ec46d7c3df413b000062,50f62c41a84ea7c5fdd2e454,50f5ebd3fdc9f065f0008604,513d5c36fdc9f03587003694,92b60d7d80804767aa1e5b2ffc748a54,right,livelier,Barcelona,Rio De Janeiro,2014-03-10,17:44:14,41.410507,2.1682479999999487,-22.922608,-43.34331499999996,"50f5ebd3fdc9f065f0008604,513d5c36fdc9f03587003694",0,5
270629,50e5ff26d7c3df413b000902,50f38e44fdc9f065f0000855,50f62c68a84ea7c5fdd2e456,51409492fdc9f049260008b6,50f5ebd3fdc9f065f0008606,6fae030fda6140219e8518c198bf9435,right,more boring,Rio De Janeiro,Madrid,2014-06-19,14:24:29,-22.827143,-43.33261199999998,40.483728,-3.69046800000001,"50f5ebd3fdc9f065f0008606,51409492fdc9f049260008b6",1,4
1236440,50f38e44fdc9f065f0000855,50e70a8cd7c3df413b000c72,50f62c41a84ea7c5fdd2e454,50f5eba7fdc9f065f00083fd,513d9b09fdc9f035870078a7,efff9b72be37403b948943ebe8ab81a9,left,livelier,New York,Rio De Janeiro,2014-10-24,10:02:01,40.695131,-73.951347,-22.880965,-43.31919400000004,"50f5eba7fdc9f065f00083fd,513d9b09fdc9f035870078a7",3,2
84706,50e5f30fd7c3df413b000303,50f38e44fdc9f065f0000855,50f62cb7a84ea7c5fdd2e458,513cc796fdc9f03587001a6a,50f5eb46fdc9f065f0008180,b35d7da70e26448181dbc1e3983d093c,left,wealthier,Rio De Janeiro,Chicago,2013-07-28,18:31:36,-22.81026,-43.322359000000006,41.937009,-87.71241700000002,"50f5eb46fdc9f065f0008180,513cc796fdc9f03587001a6a",4,1
1251720,50f38e44fdc9f065f0000855,50e5fdeed7c3df413b000899,50a68a51fdc9f05596000002,50f5eb63fdc9f065f0008255,513e1a3bfdc9f0358700915c,6dfd32fce79f4903987a113063f497da,right,safer,London,Rio De Janeiro,2014-10-17,14:58:53,51.445017,-0.0968040000000201,-22.779044,-43.311351,"50f5eb63fdc9f065f0008255,513e1a3bfdc9f0358700915c",0,5
323581,50e6fcabd7c3df413b000aa6,50f38e44fdc9f065f0000855,50a68a51fdc9f05596000002,513e6198fdc9f0358700b586,50f5eb64fdc9f065f0008264,cb891b0c66a84c1ea79860ef28cd5a25,left,safer,Rio De Janeiro,Paris,2014-10-20,10:19:56,-22.853402,-43.252024000000006,48.884952,2.2590900000000147,"50f5eb64fdc9f065f0008264,513e6198fdc9f0358700b586",4,1
468746,50e7316dd7c3df413b000d04,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7abdfdc9f0358700692e,513d9d72fdc9f0358700808f,9e76ec6497a94a4bacf1b0e566a96ba4,right,safer,New York,Santiago,2015-05-13,16:56:18,40.856793,-73.82403,-33.44837,-70.54372999999998,"513d7abdfdc9f0358700692e,513d9d72fdc9f0358700808f",1,4
128407,50e5f69ed7c3df413b000377,50f38e44fdc9f065f0000855,50a68a51fdc9f05596000002,513d6abcfdc9f03587004b40,50f5eb24fdc9f065f0008050,c52fe4c46f694994a2d63c2ec8cc9dfb,left,safer,Rio De Janeiro,Denver,2016-08-29,09:25:13,-22.886936,-43.32808,39.731947,-104.97409900000002,"50f5eb24fdc9f065f0008050,513d6abcfdc9f03587004b40",4,1
582959,50e734e9d7c3df413b000ebf,50f38e44fdc9f065f0000855,50a68a51fdc9f05596000002,513d7b41fdc9f03587006ad7,50f5eb1ffdc9f065f0007feb,8ba5498c3c5e44c9bab1d07cf981ee8b,left,safer,Rio De Janeiro,Atlanta,2016-04-27,16:57:12,-22.776746,-43.28616099999999,33.777279,-84.282263,"50f5eb1ffdc9f065f0007feb,513d7b41fdc9f03587006ad7",5,0
1224552,50f38e44fdc9f065f0000855,50e5f30fd7c3df413b000303,50f62c41a84ea7c5fdd2e454,50f5eb20fdc9f065f0008000,513cc55efdc9f0358700185c,bb22f4180ad04531a67de7073798480b,right,livelier,Chicago,Rio De Janeiro,2013-07-31,09:46:31,41.799425,-87.80349100000001,-22.983449,-43.19421599999998,"50f5eb20fdc9f065f0008000,513cc55efdc9f0358700185c",0,5
1219740,50f38e44fdc9f065f0000855,50e733f0d7c3df413b000e41,50f62cb7a84ea7c5fdd2e458,50f5eb3dfdc9f065f00080d0,513f1259fdc9f0358700c967,0fd6e6e2269c46b5acb771e03eb579b1,right,wealthier,Tokyo,Rio De Janeiro,2013-07-29,10:55:31,35.704882,139.74389300000007,-22.812388,-43.41215699999998,"50f5eb3dfdc9f065f00080d0,513f1259fdc9f0358700c967",0,5
1217282,50f38e44fdc9f065f0000855,50e733f0d7c3df413b000e41,50a68a51fdc9f05596000002,50f5eb43fdc9f065f0008143,513e6d80fdc9f0358700c2dc,775ada37aa234d2bb2b359caa0ad98e2,right,safer,Tokyo,Rio De Janeiro,2014-05-19,17:52:21,35.694295,139.721315,-22.849419,-43.37621999999999,"50f5eb43fdc9f065f0008143,513e6d80fdc9f0358700c2dc",2,3
1128210,50f38aaefdc9f065f0000562,50f3961cfdc9f065f0000bc2,50f62ccfa84ea7c5fdd2e459,51422c98fdc9f04926008b4c,50f46442fdc9f065f0004478,c1402ca3cb61441e8f5ce55602708bf9,left,more depressing,Sydney,Philadelphia,2013-08-19,10:48:38,-33.906313,151.22497399999995,39.973803,-75.21236899999997,"50f46442fdc9f065f0004478,51422c98fdc9f04926008b4c",5,0
824091,50e751ded7c3df413b001609,50f3961cfdc9f065f0000bc2,50a68a51fdc9f05596000002,5141355dfdc9f049260049ab,50f46443fdc9f065f0004488,a6cc5b8a3698438a9986662a343048e5,left,safer,Sydney,Glasgow,2017-01-26,18:39:55,-33.808856,151.10588000000007,55.835978,-4.347227999999973,"50f46443fdc9f065f0004488,5141355dfdc9f049260049ab",5,0
324709,50e6fcabd7c3df413b000aa6,50e5ff26d7c3df413b000902,50f62c41a84ea7c5fdd2e454,513e5fdefdc9f0358700b2e2,514091c4fdc9f04926000597,3a3c4bf77b6246cfb11714d6be458fe1,right,livelier,Madrid,Paris,2015-09-10,06:13:42,40.431004,-3.671928999999977,48.914181,2.416925999999989,"513e5fdefdc9f0358700b2e2,514091c4fdc9f04926000597",0,5
363141,50e6fdcdd7c3df413b000b08,50e6fcabd7c3df413b000aa6,5217c351ad93a7d3e7b07a64,51409b48fdc9f0492600105a,513e6006fdc9f0358700b320,40c21518b6cb4358a38ee8f1f5656e60,left,more beautiful,Paris,Rome,2013-11-01,13:00:24,48.796223,2.448923000000036,41.891861,12.534269999999992,"513e6006fdc9f0358700b320,51409b48fdc9f0492600105a",5,0
332734,50e6fcabd7c3df413b000aa6,50f37d44fdc9f065f0000000,50a68a51fdc9f05596000002,513e602dfdc9f0358700b35e,514145f1fdc9f049260066cd,c61ee407856148bcbf30b0e342932f9a,left,safer,Melbourne,Paris,2015-05-10,13:09:28,-37.82856,145.03262199999995,48.893434,2.2651730000000043,"513e602dfdc9f0358700b35e,514145f1fdc9f049260066cd",5,0
327075,50e6fcabd7c3df413b000aa6,50e74a36d7c3df413b001488,50a68a51fdc9f05596000002,513e5f71fdc9f0358700b23f,5140da30fdc9f04926003d7d,6ec7251f916943e7acd114c4ca6484f2,right,safer,Dublin,Paris,2018-02-02,08:22:13,53.318872,-6.229804000000058,48.865982,2.257634999999937,"513e5f71fdc9f0358700b23f,5140da30fdc9f04926003d7d",0,5
958684,50f37d44fdc9f065f0000000,50f38e44fdc9f065f0000855,50f62c41a84ea7c5fdd2e454,51413fc5fdc9f0492600600b,50f5eb4cfdc9f065f00081e9,dd1f890dbd3d473583f8185d27b7e7ff,left,livelier,Rio De Janeiro,Melbourne,2013-08-19,15:05:29,-22.815804,-43.39225499999998,-37.846553,144.88024599999994,"50f5eb4cfdc9f065f00081e9,51413fc5fdc9f0492600600b",5,0
1219746,50f38e44fdc9f065f0000855,50f38aaefdc9f065f0000562,50a68a51fdc9f05596000002,50f5ec1dfdc9f065f0008780,50f60e70beb2fed91000062c,e69e78ebeb634c40b566ea0f4ae3c118,right,safer,Philadelphia,Rio De Janeiro,2015-03-05,07:49:51,40.046888,-75.22441500000002,-22.893563,-43.30812000000003,"50f5ec1dfdc9f065f0008780,50f60e70beb2fed91000062c",0,5
581560,50e734e9d7c3df413b000ebf,50e733f0d7c3df413b000e41,50f62c41a84ea7c5fdd2e454,513d78dcfdc9f035870062f0,513e6ec6fdc9f0358700c49e,70306e7fff304857a762b799ff9f85e2,right,livelier,Tokyo,Atlanta,2013-08-06,12:11:48,35.59508,139.69319599999994,33.714868,-84.26521400000001,"513d78dcfdc9f035870062f0,513e6ec6fdc9f0358700c49e",0,5
1409982,50f3961cfdc9f065f0000bc2,50e734e9d7c3df413b000ebf,50f62cb7a84ea7c5fdd2e458,50f448aafdc9f065f0004145,513d7c8efdc9f03587006f2f,ef65dc8d880f4ddcaa73bda8adedbb0b,left,wealthier,Atlanta,Sydney,2014-10-12,18:48:10,33.773564,-84.40607299999999,-33.914156,151.127428,"50f448aafdc9f065f0004145,513d7c8efdc9f03587006f2f",5,0
182511,50e5fad8d7c3df413b00063c,50f386b1fdc9f065f00002c8,50f62c41a84ea7c5fdd2e454,513e6426fdc9f0358700b7b9,51414634fdc9f0492600676a,47c3b4688d0e40c09fd5e1c1b2e9651b,right,livelier,Minneapolis,Kyoto,2014-10-17,16:39:54,44.977568,-93.24888499999996,35.005541,135.76396999999997,"513e6426fdc9f0358700b7b9,51414634fdc9f0492600676a",0,5
179769,50e5fad8d7c3df413b00063c,50e735e8d7c3df413b000f54,50f62c68a84ea7c5fdd2e456,513e646bfdc9f0358700b81b,5140cc97fdc9f04926002e33,78ca48dab65a486996bc1d2a3ec5a14d,left,more boring,Bangkok,Kyoto,2014-10-28,04:48:39,13.745801,100.56270199999994,35.038111,135.765311,"513e646bfdc9f0358700b81b,5140cc97fdc9f04926002e33",4,1
1200864,50f38cfbfdc9f065f000075a,50e745a4d7c3df413b00127a,50f62c41a84ea7c5fdd2e454,50f5ed52fdc9f065f0008bc9,513cbf68fdc9f0358700128b,1d53f8dab7634a09a8fabbb79c238443,left,livelier,Cape Town,Prague,2014-03-07,10:03:07,-33.937765,18.519001000000003,50.056081,14.48488599999996,"50f5ed52fdc9f065f0008bc9,513cbf68fdc9f0358700128b",5,0
843922,50e752cdd7c3df413b001694,50e733f0d7c3df413b000e41,50f62c68a84ea7c5fdd2e456,5141340cfdc9f049260044fe,513e6d39fdc9f0358700c27b,74aa5dd0f8154e41b5ead67263156c00,left,more boring,Tokyo,Guadalajara,2016-04-06,10:58:59,35.732353,139.67658299999994,20.628641,-103.36636,"513e6d39fdc9f0358700c27b,5141340cfdc9f049260044fe",5,0
522795,50e733f0d7c3df413b000e41,50e6fdcdd7c3df413b000b08,50f62c68a84ea7c5fdd2e456,513e6d4cfdc9f0358700c299,51409b96fdc9f049260010be,2eb9486fccd84f2da121bd9dd2957816,right,more boring,Rome,Tokyo,2018-09-07,10:48:20,41.91548,12.541482999999973,35.65359,139.855057,"513e6d4cfdc9f0358700c299,51409b96fdc9f049260010be",2,3
1201723,50f38cfbfdc9f065f000075a,50e70a8cd7c3df413b000c72,50f62c41a84ea7c5fdd2e454,50f5eceffdc9f065f0008b18,513d9ce7fdc9f03587007ed2,96a9d695dee348d99fc6c8dcf2d76f83,left,livelier,New York,Prague,2014-11-24,13:26:38,40.817628,-73.83604500000001,50.010343,14.404729999999972,"50f5eceffdc9f065f0008b18,513d9ce7fdc9f03587007ed2",4,1
579981,50e734e9d7c3df413b000ebf,50e73a60d7c3df413b0010cc,50f62ccfa84ea7c5fdd2e459,513d7849fdc9f035870060f7,5140c963fdc9f04926002503,90aaa873b78746a2b18b1f53cdec7400,right,more depressing,Bratislava,Atlanta,2013-09-24,17:02:39,48.116985,17.11319000000003,33.756711,-84.30434300000002,"513d7849fdc9f035870060f7,5140c963fdc9f04926002503",0,5
417405,50e70a8cd7c3df413b000c72,50e5f937d7c3df413b0005b3,5217c351ad93a7d3e7b07a64,513d78c8fdc9f035870062a3,513e5d42fdc9f0358700ad45,17c5a70341a84739a7534007e7cd80b6,right,more beautiful,Kiev,New York,2014-03-07,11:09:32,50.466111,30.490860999999995,40.713363,-73.96233699999999,"513d78c8fdc9f035870062a3,513e5d42fdc9f0358700ad45",0,5
969041,50f37d44fdc9f065f0000000,50e7316dd7c3df413b000d04,50a68a51fdc9f05596000002,51414620fdc9f04926006737,513d7879fdc9f03587006195,129e03e310b544baae1a7294b80e428b,left,safer,Santiago,Melbourne,2014-10-20,04:33:04,-33.523435,-70.75722999999999,-37.744321,144.98494700000003,"513d7879fdc9f03587006195,51414620fdc9f04926006737",5,0
401610,50e6feb9d7c3df413b000b64,50f38e44fdc9f065f0000855,50a68a51fdc9f05596000002,5140b70dfdc9f049260018c5,50f5ec36fdc9f065f00087f5,6cf4983f94dd4b2588bea2eb29d8715d,left,safer,Rio De Janeiro,Washington DC,2015-07-13,22:33:54,-22.827107,-43.31250499999999,38.927525,-77.07095200000003,"50f5ec36fdc9f065f00087f5,5140b70dfdc9f049260018c5",5,0
1046275,50f386b1fdc9f065f00002c8,50f38e44fdc9f065f0000855,50f62cb7a84ea7c5fdd2e458,5141467bfdc9f04926006810,50f5ec1bfdc9f065f0008753,97508b947b694075a94645e2485861c5,left,wealthier,Rio De Janeiro,Minneapolis,2014-12-09,15:32:11,-22.847239,-43.35138499999999,44.968557,-93.28621800000002,"50f5ec1bfdc9f065f0008753,5141467bfdc9f04926006810",4,1
423150,50e70a8cd7c3df413b000c72,50e7583bd7c3df413b0019b0,50a68a51fdc9f05596000002,513d78c5fdc9f0358700629c,51413914fdc9f04926005396,c675e71e4bd24344bba0e2bcb3dd4540,right,safer,Los Angeles,New York,2015-03-06,14:24:42,34.059222,-118.349474,40.807539,-73.90262999999999,"513d78c5fdc9f0358700629c,51413914fdc9f04926005396",0,5
1223183,50f38e44fdc9f065f0000855,50e6f9cdd7c3df413b0009cf,50f62cb7a84ea7c5fdd2e458,50f5ec3afdc9f065f000883e,513e1fe3fdc9f0358700a05d,0c385c62bcb84b059ea3665d23a4a8ed,right,wealthier,Moscow,Rio De Janeiro,2013-09-19,17:00:50,55.807193,37.72024099999999,-22.85125,-43.36913200000004,"50f5ec3afdc9f065f000883e,513e1fe3fdc9f0358700a05d",0,5
215596,50e5fdeed7c3df413b000899,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513e1d02fdc9f035870098b8,513d7bb4fdc9f03587006c5d,632928faedbb446f994011d0205960cb,left,safer,New York,London,2014-10-18,18:55:29,40.735554,-73.87578100000002,51.568025,-0.0670169999999643,"513d7bb4fdc9f03587006c5d,513e1d02fdc9f035870098b8",4,1
496214,50e7316dd7c3df413b000d04,50e6feb9d7c3df413b000b64,50f62cb7a84ea7c5fdd2e458,513d7bf4fdc9f03587006d2a,5140b8affdc9f04926001cce,f596e8a46ac24ad693f0427cfdd40940,left,wealthier,Washington DC,Santiago,2013-08-02,03:50:23,38.913427,-76.983948,-33.378106,-70.525352,"513d7bf4fdc9f03587006d2a,5140b8affdc9f04926001cce",5,0
404612,50e700fdd7c3df413b000bdb,50f38e44fdc9f065f0000855,50a68a51fdc9f05596000002,5140ba3bfdc9f04926001f90,50f5eaf2fdc9f065f0007e9c,f33d0a673954428b9a24d1155aaa6a0d,left,safer,Rio De Janeiro,Zagreb,2014-01-22,19:54:03,-22.780888,-43.41452000000004,45.758173,15.948162000000025,"50f5eaf2fdc9f065f0007e9c,5140ba3bfdc9f04926001f90",5,0
